Id,Probability
273,0.11712846276664321
274,0.11259655764599841
275,0.13143808693152234
276,0.12236777955209376
277,0.1153791939562173
278,0.16395795796122067
279,0.13218425632103348
280,0.5187758669306299
281,0.14948523410060205
282,0.14285407016947288
283,0.1210761958689183
284,0.11618215238568574
285,0.11651130896899141
286,0.12099998206341718
287,0.14194236183481274
288,0.161725092422381
289,0.17125055167567732
290,0.3122818933782776
291,0.11126933338913848
292,0.14158286652825242
293,0.11535823570508766
294,0.11191007370852231
295,0.13405470565118796
296,0.11410503651195639
297,0.130861380790779
298,0.1103163624085375
299,0.11328040221102216
300,0.16596702492656445
301,0.11517961821053115
302,0.1140528802432179
303,0.11246433608226489
304,0.36655455825536953
305,0.14195580217074497
306,0.11066063996751518
307,0.5065181254484131
308,0.2715939596326151
309,0.11961694686029883
310,0.407114346838288
311,0.11941924386529118
312,0.26743233974295205
313,0.13802755129243163
314,0.15061677257683076
315,0.1773838941842894
316,0.3098116687606998
317,0.11593700080313234
318,0.1128094709365542
319,0.17452051490382048
320,0.1753071768165241
321,0.12598970857209474
322,0.11888058187075959
323,0.11768208679329126
324,0.15963278814024623
325,0.11241592897824
326,0.1147941832008486
327,0.11464447655280777
328,0.12220295383880833
329,0.11917429091289404
330,0.12154376635186988
331,0.12003817164845174
332,0.12064549929706528
333,0.13367544195332628
334,0.14020879649419493
335,0.1459630006852838
336,0.12516360473783678
337,0.2726468185588321
338,0.12197274527582175
339,0.12553887410691553
340,0.10975538507070846
341,0.11754087501196284
342,0.11947503564224175
343,0.1403043503389041
344,0.12271536045509665
345,0.12057361990957409
346,0.32970374130179186
347,0.17312638029555694
348,0.11762814348138068
349,0.11627721692168656
350,0.16507835670705245
351,0.154583055294345
352,0.10997016186564117
353,0.18581101531320607
354,0.11828612879083338
355,0.11213785172892438
356,0.5385007813425995
357,0.11191007370852231
358,0.14215932535354142
359,0.2663842537890916
360,0.12261125341216506
361,0.11577644277511218
362,0.11181440521044404
363,0.12070327725317267
364,0.25150990687002767
365,0.18776589517024345
366,0.1373966747467022
367,0.1593636844508114
368,0.11775735029808576
369,0.35353986887187316
370,0.12144095402934237
371,0.159233682112809
372,0.11801405132785825
373,0.11962384483403887
374,0.11537130708743358
375,0.11250904085386203
376,0.13462308386421987
377,0.11173184505453154
378,0.12583493278231006
379,0.12594279152375323
380,0.11950061811949383
381,0.11866287240781101
382,0.14136046673966837
383,0.19536731300695226
384,0.1108906818307011
385,0.10999897766081149
386,0.10975538507070846
387,0.11991207913681966
388,0.12228032216173584
389,0.11900135129010067
390,0.11305642802899651
391,0.11222311097919896
392,0.1190735337655755
393,0.18052816235592425
394,0.11570926370179817
395,0.11168354386841814
396,0.19960571461411766
397,0.18737046531370286
398,0.11360847381757751
399,0.1274410390685862
400,0.1103053878245454
401,0.11008194004160579
402,0.11770921262794569
403,0.1103163624085375
404,0.6374074903468228
405,0.5339794440572594
406,0.12006899732021643
407,0.1610084545156628
408,0.12570981557896022
409,0.1252529008408089
410,0.13178468061566323
411,0.1332783282650245
412,0.19509540723316426
413,0.11933705223255557
414,0.11203263593706797
415,0.2781903910826679
416,0.17693126805579584
417,0.1367529738165652
418,0.11351089520282098
419,0.12491489065909214
420,0.1139912234832099
421,0.11419294662936137
422,0.13760356390391176
423,0.1182002609824449
424,0.11204453777085219
425,0.11069119001714837
426,0.13468761939055165
427,0.12002206461226417
428,0.1749961829407855
429,0.12058329992125623
430,0.28172439450495357
431,0.11056996310834952
432,0.1215520306739621
433,0.12295048896403778
434,0.13284656849418694
435,0.1301133755669925
436,0.15506047732046377
437,0.18021505644770272
438,0.1124563622537751
439,0.13970380848910993
440,0.11759215396323429
441,0.12913738338039812
442,0.1421450206925043
443,0.11003592758148084
444,0.1434433477660588
445,0.23168688679371538
446,0.11317183340915264
447,0.18752861928315037
448,0.14312879123509417
449,0.11222381815590167
450,0.1289086660048801
451,0.11207374557673637
452,0.16062555437180764
453,0.11881518799444443
454,0.15147540363274556
455,0.12706316990781283
456,0.15644266796463674
457,0.1174434745608286
458,0.1729290059529012
459,0.1288615980882329
460,0.1183081652856686
461,0.15254148533632
462,0.11530704449453015
463,0.1612139894417647
464,0.14004033763368365
465,0.11185684011622889
466,0.11297512692264627
467,0.12540406229992704
468,0.11328040221102216
469,0.2515106351026166
470,0.11334106157769308
471,0.11393174060224427
472,0.3483309542620983
473,0.13954246082253263
474,0.12347141947554455
475,0.11497787325831813
476,0.11215712411455131
477,0.11594179721250605
478,0.1330570191747883
479,0.1176743792129732
480,0.1384216061093154
481,0.11191000853551991
482,0.14941446199737474
483,0.1438210718227993
484,0.11066063996751518
485,0.24970215269583584
486,0.14294203334137665
487,0.15637101810426268
488,0.21832753329424007
489,0.1565986199974645
490,0.11264059023147262
491,0.13013381421354123
492,0.3703790663637796
493,0.11830070778259542
494,0.2743928702731527
495,0.12857078966819604
496,0.11894836989221057
497,0.12377577915703014
498,0.16754331937881564
499,0.11424487790289771
500,0.12483549325049469
501,0.11721835009680069
502,0.14025977324466635
503,0.11768046009392995
504,0.11220521660363986
505,0.2177632515505622
506,0.1337419119596186
507,0.11063748192252083
508,0.11276089334346553
509,0.11668773264481051
510,0.1181506326122896
511,0.28165546341626235
512,0.14756809208448912
513,0.12727721662558455
514,0.12641344521439313
515,0.25704872663246536
516,0.11205962929121083
517,0.11294470536790843
518,0.11173097904114233
519,0.11900040889822941
520,0.11176019829171246
521,0.11453873111614336
522,0.16737808630751314
523,0.14296979125253984
524,0.15250320364902328
525,0.4180823379612731
526,0.1786197655635666
527,0.11425050309375097
528,0.2237803598113236
529,0.12505943345819887
530,0.11151405869856011
531,0.11105889492648635
532,0.12705505503345074
533,0.11032003656498564
534,0.1155809736898021
535,0.11207374557673637
536,0.11314306429895242
537,0.14423141482184068
538,0.1242486078207511
539,0.10978535765780102
540,0.1193114796966265
541,0.1280657306137611
542,0.15037401738255549
543,0.20161129992453042
544,0.12186452742917593
545,0.1115661298909904
546,0.1535962503219227
547,0.1105746912392777
548,0.11191007370852231
549,0.17632742890551126
550,0.2496517943629461
551,0.21418436754746542
552,0.1180168065596317
553,0.11514849538040946
554,0.17811834792301812
555,0.12472865871593426
556,0.1283655039147084
557,0.13004451097475803
558,0.18587856285405685
559,0.14535675816242652
560,0.11008244432576939
561,0.11896027017095857
562,0.1677422815639388
563,0.14528883039258483
564,0.1766984473078853
565,0.11321342258612084
566,0.11074568818718283
567,0.12445974421116597
568,0.3849021812139169
569,0.137657241814895
570,0.20518448120045715
571,0.1321301311236684
572,0.12592577458727872
573,0.14988522916360916
574,0.15486806298732292
575,0.11246073446614623
576,0.15192244677901792
577,0.11627721692168656
578,0.1915948078651649
579,0.11218707214013028
580,0.11575596270804663
581,0.11766042820124938
582,0.1101733368115396
583,0.12579501072052576
584,0.1409054201301099
585,0.1100370341260353
586,0.11405238838040635
587,0.161550370896581
588,0.11772488036445783
589,0.11678642218245144
590,0.22530302929312926
591,0.12270630589880582
592,0.12143909789866905
593,0.11469695204515555
594,0.227503682369031
595,0.11458389864592718
596,0.12007550133340987
597,0.12297552225874475
598,0.13825604317035703
599,0.11318419363492654
600,0.11235283881143414
601,0.1479645978953605
602,0.11664363167561075
603,0.12069635963183825
604,0.19422107450882142
605,0.11524734069343717
606,0.18462666633710192
607,0.1326874041982677
608,0.30389465426323803
609,0.120314595269234
610,0.14817414452766633
611,0.11095670212002648
612,0.11262724277178453
613,0.13400944800489403
614,0.11871924576003368
615,0.1101414194866737
616,0.17034594726656502
617,0.11791704543774634
618,0.11854229371975127
619,0.12210215775938449
620,0.11246073446614623
621,0.1210660506879709
622,0.12132477437258853
623,0.1410029280983746
624,0.16901861076885172
625,0.44790165982068214
626,0.17221579515734536
627,0.12740974929364426
628,0.11260793465569066
629,0.16694676243253637
630,0.11441760241628143
631,0.12355768180151745
632,0.11056678913377925
633,0.13651371067923312
634,0.1776232250482757
635,0.11065695587833536
636,0.11318624659657617
637,0.12416636860667232
638,0.1738862162546009
639,0.11113233234157537
640,0.11456938591538782
641,0.30515191011880394
642,0.1867903499143846
643,0.5018534713748602
644,0.16017287318552395
645,0.27035810405732547
646,0.1115661298909904
647,0.17961671953357564
648,0.11174977042691293
649,0.12161718002803118
650,0.29497886689322167
651,0.12000440232149488
652,0.13835861352691953
653,0.4317926138646319
654,0.1158620464106951
655,0.1277222956477205
656,0.11641623100787125
657,0.11606503884082037
658,0.17426022137947153
659,0.19335316025875185
660,0.1307961796631402
661,0.24897734811648778
662,0.16835457395880044
663,0.1888164237037743
664,0.4210169656087678
665,0.10975538507070846
666,0.1262094361008951
667,0.18914777992123794
668,0.33813319335372544
669,0.13536489163527105
670,0.11091124194291883
671,0.18173153542639478
672,0.13606110958988776
673,0.11056678913377925
674,0.37431676727772956
675,0.20866866773191636
676,0.13115985584076228
677,0.12853302716999174
678,0.13797482568724861
679,0.22506831589336748
680,0.1319633726992592
681,0.12527484790471266
682,0.1470597818007262
683,0.11647678124503075
684,0.20775463216495388
685,0.10975538507070846
686,0.1119369980316674
687,0.11385512467518852
688,0.18337787166959563
689,0.12252633129957359
690,0.14091094808485122
691,0.4166370462331813
692,0.13001419282296475
693,0.14149245192890608
694,0.1358385261957382
695,0.12128973131490822
696,0.11109841378410068
697,0.1418638915248597
698,0.2536230687391318
699,0.11603697590736944
700,0.1122915685565183
701,0.2991683327205958
702,0.16401232151712786
703,0.5188916900881722
704,0.13541247515576646
705,0.11281166725239006
706,0.13887588115779423
707,0.11814797364732003
708,0.11944461723628717
709,0.11151042987573884
710,0.1381335443769401
711,0.19787894043071716
712,0.12594279152375323
713,0.11387045346684073
714,0.11864885519253911
715,0.3823194488191038
716,0.11027597336635929
717,0.1415735895448278
718,0.12569961294505297
719,0.11408656419705962
720,0.11056996310834952
721,0.12554724046152918
722,0.1623380516426176
723,0.11728840403220357
724,0.24358950362900095
725,0.1234608982863079
726,0.12137712382439023
727,0.1292630552374954
728,0.16199714464356121
729,0.4559941089612091
730,0.12625018754365988
731,0.13978567293602157
732,0.12030680122746881
733,0.11929565260198706
734,0.19833851700275965
735,0.12462131193955142
736,0.14210242983472282
737,0.1996197439698939
738,0.11537257409905408
739,0.11125688911055738
740,0.12425805156538416
741,0.11768510488454563
742,0.14608756955610036
743,0.12490881981601112
744,0.11795780224223817
745,0.1447495792933957
746,0.11188459206481219
747,0.13859781833133014
748,0.12855525555499978
749,0.1502381435224415
750,0.22047109885955055
751,0.11138753221375178
752,0.11349591983222135
753,0.11065695587833536
754,0.13471489390824615
755,0.11684225749967948
756,0.1402713339755288
757,0.1176561831635455
758,0.11493390012843148
759,0.11582696272682957
760,0.11326674881223345
761,0.15104579261519832
762,0.16809298306024642
763,0.11381181288478588
764,0.12002021739077988
765,0.15816569686110699
766,0.11138079497686262
767,0.15599079507786823
768,0.1217729492780117
769,0.22418066142217644
770,0.1123075235968391
771,0.222523474911515
772,0.16076456459368135
773,0.11707049557180782
774,0.14891746963579816
775,0.11958935717837493
776,0.17650053846333716
777,0.11582775311157933
778,0.1199428371833241
779,0.31676836323433377
780,0.17324802769003841
781,0.13060699804066744
782,0.11825755155524505
783,0.1554568420355174
784,0.12348465986059144
785,0.19477911606403525
786,0.14239467736131595
787,0.1294402089427449
788,0.19263719171220967
789,0.21992219261269882
790,0.1318366226384258
791,0.3794735615272847
792,0.20600318243174573
793,0.12615334026442704
794,0.3249748004644115
795,0.10975681725397042
796,0.17578189211554585
797,0.11664007255311523
798,0.2749723099582353
799,0.12602312050956743
800,0.11336709224651846
801,0.11872492743569628
802,0.15232448950422475
803,0.12086960435766092
804,0.2920415622127951
805,0.12387639067656595
806,0.11030440325926802
807,0.17766013755317586
808,0.13326432177695172
809,0.1457234793974522
810,0.14969576932801215
811,0.1336813388936014
812,0.1263179149032492
813,0.11663065764756919
814,0.18608589108945867
815,0.13518116810117806
816,0.11109952864395693
817,0.12002257923702497
818,0.11188597062619399
819,0.14940617715127416
820,0.12313550908517164
821,0.24315850277815837
822,0.11169583443849848
823,0.12386722139833359
824,0.11582696272682957
825,0.12342479848634909
826,0.13705154034201678
827,0.12568236476055772
828,0.1222165201945995
829,0.12121249708839828
830,0.21045734504650385
831,0.13224834514590905
832,0.1850906170527497
833,0.11589197708593127
834,0.15655258176080467
835,0.12627497514033825
836,0.19992566517938423
837,0.12404107882681284
838,0.17556061631153777
839,0.39806175313610637
840,0.20628843623857024
841,0.15849231335564123
842,0.21451124837408997
843,0.14623465181638642
844,0.5521919685684399
845,0.5066936575454628
846,0.11694918662880874
847,0.11234936956381857
848,0.2551800563032976
849,0.1270294041196141
850,0.14537018649012642
851,0.11312544219562208
852,0.17558772969280795
853,0.12449354173927164
854,0.10996797620448487
855,0.13113231057966815
856,0.12767287493460455
857,0.1394926070024721
858,0.11076449532906084
859,0.14712484379608953
860,0.32899603612425105
861,0.1103163624085375
862,0.117396132751771
863,0.11763135646351856
864,0.11535858638603119
865,0.11655408283884865
866,0.11219818138227033
867,0.16601531114262347
868,0.13829150128996215
869,0.10975538507070846
870,0.11781312500975089
871,0.14436864525442353
872,0.11154272189700287
873,0.1125695524943722
874,0.11155050011374232
875,0.13034749725826697
876,0.1201866807217607
877,0.12756228565692132
878,0.1101505850884765
879,0.12198152401433898
880,0.12310837235782521
881,0.16126112025095368
882,0.1840252250276344
883,0.14800414191634578
884,0.11024098943475838
885,0.12150541433646254
886,0.16473326820916095
887,0.42786914304331564
888,0.1322739453857579
889,0.1354315649505591
890,0.11136944960913432
891,0.11748649789580995
892,0.40381716672568285
893,0.5804587757220893
894,0.12817872277278766
895,0.12798306265536938
896,0.1167472249280073
897,0.10999897766081149
898,0.11819756814630294
899,0.1100067493378456
900,0.14497470440975221
901,0.13503828088440498
902,0.11683928430432404
903,0.11090752315394528
904,0.11182873766624461
905,0.12214553375703442
906,0.182027358979622
907,0.20700722886303172
908,0.15688354538483773
909,0.12484140472273005
910,0.12980938071150208
911,0.145584164016052
912,0.11188479309029652
913,0.11878285511384828
914,0.14576362792405292
915,0.12218070061534914
916,0.12737488496323066
917,0.11817228443095333
918,0.1270512434168765
919,0.12312771047094669
920,0.14781270979663488
921,0.17567926857525273
922,0.1960807868437716
923,0.11790145884574277
924,0.12229271028102438
925,0.16420424267984518
926,0.1505821588315505
927,0.1267963996992336
928,0.13552579384043129
929,0.26814598448907634
930,0.3165071216270197
931,0.12942539748778537
932,0.12485205038910013
933,0.11898613883377022
934,0.11034561259222611
935,0.11065695587833536
936,0.11530062904103275
937,0.12052675683063216
938,0.13823876802431306
939,0.11832918966809845
940,0.17221332637794667
941,0.11075663953956247
942,0.1570682285787621
943,0.23231059824043207
944,0.11762965560256716
945,0.12235127365259525
946,0.14268222816783674
947,0.12228116257544684
948,0.11705269188224798
949,0.1258229990357148
950,0.11015194493457255
951,0.19119485562164784
952,0.1727566501946765
953,0.11343510708988264
954,0.190138851339908
955,0.14382686393179298
956,0.12515696900899118
957,0.12775520838810775
958,0.11819502137223098
959,0.11367564665895201
960,0.11253197550835556
961,0.11484731520089814
962,0.11156340195531496
963,0.12190925405490848
964,0.12800384276148347
965,0.13437762661005015
966,0.14996075928093286
967,0.1446159069991573
968,0.2949214711923557
969,0.23633003734176558
970,0.11064728012812851
971,0.33482714825668264
972,0.11704831112949689
973,0.15416799328691333
974,0.11185152915867651
975,0.11885253205989381
976,0.17081427442367714
977,0.14074569442858456
978,0.14392046644826573
979,0.47715681265973947
980,0.11191007370852231
981,0.11217589569846717
982,0.11380877193917381
983,0.11056885187042761
984,0.13791137947283827
985,0.26492916211875067
986,0.11312709275319521
987,0.11672084071802619
988,0.11897612471704354
989,0.12669630412284616
990,0.12352969666769606
991,0.11038927981895566
992,0.1161119391297065
993,0.13581798506941034
994,0.11319610985085846
995,0.35542350695506825
996,0.11150305355784468
997,0.12524823996985368
998,0.1181170506669202
999,0.11417253489770923
1000,0.11066063996751518
1001,0.15251914107072015
1002,0.12691624484100883
1003,0.11908798012570705
1004,0.1537571024733673
1005,0.14076345296499257
1006,0.14030972496537353
1007,0.11089095491901829
1008,0.11838120750965027
1009,0.11567294466389133
1010,0.11334061230275966
1011,0.12534214732485377
1012,0.12276821210141076
1013,0.1702592619322283
1014,0.11936241585864407
1015,0.2082448084151387
1016,0.11832918966809845
1017,0.3285275643680284
1018,0.13016600332664785
1019,0.11065695587833536
1020,0.12226818603100498
1021,0.14302251750584755
1022,0.11992408413795312
1023,0.25174273594396074
1024,0.11781188312507336
1025,0.11302775958443557
1026,0.1303188861906955
1027,0.12384479961722915
1028,0.11075663953956247
1029,0.11335883993311434
1030,0.1184952306917192
1031,0.15139658267860495
1032,0.11267037863560111
1033,0.1343361647121987
1034,0.11008194004160579
1035,0.11836972496346801
1036,0.12692697266717134
1037,0.1118851035686754
1038,0.11330615479824395
1039,0.11008194004160579
1040,0.17891442230722698
1041,0.3043071275952948
1042,0.12558349778522973
1043,0.13766869878627438
1044,0.12987338439738308
1045,0.12275083813771318
1046,0.12293475006789124
1047,0.12568262326014668
1048,0.1194335743615304
1049,0.11590436586470283
1050,0.1181754384519598
1051,0.14850513036627985
1052,0.19928390442763777
1053,0.11246073446614623
1054,0.15873819556538504
1055,0.11330068148163168
1056,0.11169845997697911
1057,0.12516245429445655
1058,0.18495116580888865
1059,0.14032565563069027
1060,0.18000712606380484
1061,0.1458446950139444
1062,0.11294415705539249
1063,0.12849117928801856
1064,0.19214368338510862
1065,0.1426221144134633
1066,0.12871121821700723
1067,0.11274117489005155
1068,0.12431454727282903
1069,0.11680435865690873
1070,0.12288529579059652
1071,0.16336652382012673
1072,0.35597734755961075
1073,0.12217202289109846
1074,0.12151231469042136
1075,0.1624159228646548
1076,0.13736481474271012
1077,0.1131063960863366
1078,0.2004624292957147
1079,0.13334351599554353
1080,0.14040424183733613
1081,0.2094586402128652
1082,0.13161233503602068
1083,0.14722650017283506
1084,0.12888532363379085
1085,0.11319213849890375
1086,0.12601167049294004
1087,0.16855271868840366
1088,0.3386907959384972
1089,0.1135262390403447
1090,0.11533976087139047
1091,0.11198334437406886
1092,0.162327795378282
1093,0.11713514427686077
1094,0.23461813853731084
1095,0.16106688242820177
1096,0.14715879896553685
1097,0.22136626305742116
1098,0.1775616111526882
1099,0.15144093426828764
1100,0.12516013035287857
1101,0.11672898578338885
1102,0.1250860680398426
1103,0.11198162406976217
1104,0.13459920367591505
1105,0.1449899334959845
1106,0.12226558398763879
1107,0.19584206843451007
1108,0.1682255251157745
1109,0.12351194240518339
1110,0.11811467670809193
1111,0.11833221528011098
1112,0.11746356609872328
1113,0.12706651245298708
1114,0.11486573205047192
1115,0.12011685507240522
1116,0.15956098300821653
1117,0.26622258197485
1118,0.11762719222621017
1119,0.12324865619695514
1120,0.1320179438529029
1121,0.11198698341820118
1122,0.1270235045742891
1123,0.1968378528057603
1124,0.12384534542142117
1125,0.1761354049464267
1126,0.12024096829529074
1127,0.3300853393452217
1128,0.12513781369566607
1129,0.1236150688507626
1130,0.11515057319759978
1131,0.5188931263658493
1132,0.1132396756279625
1133,0.17185831699757784
1134,0.24890831276198586
1135,0.14163203611383493
1136,0.11096351615649659
1137,0.1229097436242131
1138,0.1241242607540133
1139,0.12441647002260456
1140,0.1223503917739169
1141,0.11668601773654338
1142,0.20052314400557655
1143,0.29971756442463043
1144,0.14357887427933025
1145,0.12383489834993872
1146,0.15954005171292523
1147,0.12597648493916916
1148,0.12851966082673397
1149,0.11658198046490478
1150,0.12769799624630201
1151,0.16921383706841508
1152,0.11071783471530991
1153,0.11667433951211614
1154,0.18113640029353795
1155,0.12360706535608507
1156,0.4299637004600078
1157,0.49329416282956
1158,0.13710763859986672
1159,0.11565228300322243
1160,0.2642304644514115
1161,0.14651408549943465
1162,0.13468904069659737
1163,0.14203065059569583
1164,0.178425353851139
1165,0.1311126981074517
1166,0.5182852420186596
1167,0.11839640271440527
1168,0.1349308839372848
1169,0.12783663328583883
1170,0.3767043877186831
1171,0.12613676526382542
1172,0.12739213970314894
1173,0.12040732620695278
1174,0.1482750044816594
1175,0.4094663122918196
1176,0.5221587482564605
1177,0.26862706641465417
1178,0.13423169927526868
1179,0.2213103326112398
1180,0.4488005197153474
1181,0.13044753195523584
1182,0.14997981408965033
1183,0.24496875319934855
1184,0.13450378825848563
1185,0.17783298243268422
1186,0.17353473792814328
1187,0.5340211347165515
1188,0.15758409401036752
1189,0.11154272189700287
1190,0.4200662847994944
1191,0.11232512866411051
1192,0.4379736700628251
1193,0.1307249128101339
1194,0.18541520376636503
1195,0.11018523967600903
1196,0.11277394711211908
1197,0.11579059074462937
1198,0.1592823835368063
1199,0.1482845965582376
1200,0.15150513871233193
1201,0.11188597062619399
1202,0.11179290230693054
1203,0.11065695587833536
1204,0.1271781500838642
1205,0.11528311429113754
1206,0.4409792951091538
1207,0.1380416084392851
1208,0.18069208607728915
1209,0.11742186181790847
1210,0.20134963444267914
1211,0.18045511827012675
1212,0.11190139901950862
1213,0.11031721881912555
1214,0.5638768469361829
1215,0.1178674475836107
1216,0.1648500047196745
1217,0.11191007370852231
1218,0.1833369466875865
1219,0.11926889970377086
1220,0.143304397483929
1221,0.14845030656835098
1222,0.22285494893301203
1223,0.11292177703013316
1224,0.165096216718911
1225,0.11538314247233064
1226,0.11177935292492028
1227,0.1377007255539045
1228,0.3517921937689874
1229,0.4105691148505968
1230,0.11879282134613259
1231,0.1809959679957087
1232,0.11878670645654484
1233,0.5634119266447548
1234,0.659056816707564
1235,0.11185265166658931
1236,0.1679839739099804
1237,0.39562261765027046
1238,0.1488275246715651
1239,0.12684229673716058
1240,0.11065695587833536
1241,0.13713140536027454
1242,0.12368792392303668
1243,0.1266991334225613
1244,0.14884985372933804
1245,0.2059293947131448
1246,0.13322521997132175
1247,0.11354535417010567
1248,0.2056764978684398
1249,0.11383064492394637
1250,0.23030396858117738
